==========================================================================================
  RAPPORT DE GÉNÉRATION ET VALIDATION DES FICHIERS HARMONIQUES
  Date : 2026-03-11 17:01
  Référence : maree.info (données SHOM)
==========================================================================================

──────────────────────────────────────────────────────────────────────────────────────────
  RÉSUMÉ DE GÉNÉRATION
──────────────────────────────────────────────────────────────────────────────────────────
  Ports traités : 137
  Succès : 137
  Erreurs : 0

──────────────────────────────────────────────────────────────────────────────────────────
  Port                                           Lat       Lon  Const         Atlas  Fichier                       
──────────────────────────────────────────────────────────────────────────────────────────
     --------------------------------------------------
     11/03 03h42    PM     7.46m     7.46m    -0.00m
     11/03 10h38    BM     2.89m     2.95m    -0.06m
     11/03 16h06    PM     7.02m     6.98m    +0.04m
     11/03 22h58    BM     3.27m     3.35m    -0.08m
     12/03 04h28    PM     6.88m     6.77m    +0.11m
     12/03 11h33    BM     3.29m     3.47m    -0.18m
     12/03 17h19    PM     6.48m     6.35m    +0.13m
     13/03 00h05    BM     3.63m     3.84m    -0.21m
     13/03 06h18    PM     6.47m     6.27m    +0.20m
     13/03 13h05    BM     3.58m     3.73m    -0.15m
     13/03 19h30    PM     6.46m     6.32m    +0.14m
     14/03 02h15    BM     3.83m     3.81m    +0.02m
     14/03 08h12    PM     6.69m     6.55m    +0.14m
     14/03 15h01    BM     3.52m     3.30m    +0.22m
     14/03 20h56    PM     6.90m     6.91m    -0.01m
     15/03 03h37    BM     3.44m     3.13m    +0.31m
     15/03 09h20    PM     7.20m     7.23m    -0.03m
     15/03 16h03    BM     2.95m     2.60m    +0.35m
     15/03 21h49    PM     7.48m     7.65m    -0.17m
     16/03 04h29    BM     2.76m     2.42m    +0.34m
     16/03 10h08    PM     7.80m     7.96m    -0.16m
     16/03 16h53    BM     2.26m     1.96m    +0.30m
     16/03 22h32    PM     8.09m     8.31m    -0.22m
     17/03 05h15    BM     2.08m     1.84m    +0.24m
     17/03 10h49    PM     8.39m     8.57m    -0.18m
     17/03 17h39    BM     1.63m     1.45m    +0.18m
     17/03 23h10    PM     8.65m     8.83m    -0.18m
     Écart moyen : 0.16m  | max : 0.35m

  ── Saint-Valery-en-Caux (maree.info/15) ──
     Coordonnées : 49.867°N  0.717°E
     Z0 (auto) : 4.838 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 03h39    PM     7.03m     7.00m    +0.03m
     11/03 10h20    BM     2.78m     2.61m    +0.17m
     11/03 16h05    PM     6.62m     6.53m    +0.09m
     11/03 22h40    BM     3.15m     3.02m    +0.13m
     12/03 04h27    PM     6.51m     6.36m    +0.15m
     12/03 11h15    BM     3.17m     3.11m    +0.06m
     12/03 17h14    PM     6.16m     5.97m    +0.19m
     12/03 23h52    BM     3.50m     3.49m    +0.01m
     13/03 06h01    PM     6.15m     5.89m    +0.26m
     13/03 12h52    BM     3.40m     3.34m    +0.06m
     13/03 19h22    PM     6.16m     5.91m    +0.25m
     14/03 01h52    BM     3.60m     3.46m    +0.14m
     14/03 08h05    PM     6.35m     6.13m    +0.22m
     14/03 14h43    BM     3.29m     2.97m    +0.32m
     14/03 20h48    PM     6.54m     6.47m    +0.07m
     15/03 03h21    BM     3.24m     2.83m    +0.41m
     15/03 09h12    PM     6.82m     6.79m    +0.03m
     15/03 15h49    BM     2.76m     2.31m    +0.45m
     15/03 21h41    PM     7.08m     7.16m    -0.08m
     16/03 04h15    BM     2.61m     2.15m    +0.46m
     16/03 10h00    PM     7.38m     7.47m    -0.09m
     16/03 16h39    BM     2.13m     1.69m    +0.44m
     16/03 22h24    PM     7.65m     7.78m    -0.13m
     17/03 05h00    BM     1.97m     1.58m    +0.39m
     17/03 10h41    PM     7.93m     8.05m    -0.12m
     17/03 17h24    BM     1.53m     1.19m    +0.34m
     17/03 23h03    PM     8.18m     8.26m    -0.08m
     Écart moyen : 0.19m  | max : 0.46m

  ── Fécamp (maree.info/16) ──
     Coordonnées : 49.767°N  0.367°E
     Z0 (auto) : 4.626 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 03h22    PM     6.59m     6.82m    -0.23m
     11/03 09h56    BM     2.72m     3.05m    -0.33m
     11/03 15h47    PM     6.22m     6.40m    -0.18m
     11/03 22h18    BM     3.10m     3.47m    -0.37m
     12/03 04h13    PM     6.13m     6.29m    -0.16m
     12/03 10h53    BM     3.12m     3.54m    -0.42m
     12/03 17h09    PM     5.83m     5.95m    -0.12m
     12/03 23h36    BM     3.46m     3.92m    -0.46m
     13/03 05h57    PM     5.86m     5.95m    -0.09m
     13/03 12h31    BM     3.34m     3.76m    -0.42m
     13/03 19h16    PM     5.87m     5.97m    -0.10m
     14/03 01h37    BM     3.50m     3.85m    -0.35m
     14/03 07h52    PM     6.04m     6.17m    -0.13m
     14/03 14h25    BM     3.14m     3.38m    -0.24m
     14/03 20h43    PM     6.19m     6.48m    -0.29m
     15/03 03h05    BM     3.10m     3.24m    -0.14m
     15/03 09h02    PM     6.44m     6.74m    -0.30m
     15/03 15h31    BM     2.62m     2.73m    -0.11m
     15/03 21h35    PM     6.67m     7.10m    -0.43m
     16/03 03h58    BM     2.51m     2.58m    -0.07m
     16/03 09h50    PM     6.94m     7.34m    -0.40m
     16/03 16h20    BM     2.02m     2.14m    -0.12m
     16/03 22h16    PM     7.19m     7.64m    -0.45m
     17/03 04h42    BM     1.91m     2.03m    -0.12m
     17/03 10h30    PM     7.44m     7.86m    -0.42m
     17/03 17h04    BM     1.47m     1.67m    -0.20m
     17/03 22h54    PM     7.66m     8.06m    -0.40m
     Écart moyen : 0.26m  | max : 0.46m

  ── Etretat (maree.info/17) ──
     Coordonnées : 49.717°N  0.200°E
     Z0 (auto) : 4.581 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 03h16    PM     6.45m     6.63m    -0.18m
     11/03 09h45    BM     2.73m     2.93m    -0.20m
     11/03 15h41    PM     6.08m     6.24m    -0.16m
     11/03 22h06    BM     3.11m     3.32m    -0.21m
     12/03 04h06    PM     6.01m     6.14m    -0.13m
     12/03 10h42    BM     3.14m     3.40m    -0.26m
     12/03 16h57    PM     5.71m     5.81m    -0.10m
     12/03 23h22    BM     3.49m     3.76m    -0.27m
     13/03 05h43    PM     5.75m     5.79m    -0.04m
     13/03 12h22    BM     3.38m     3.61m    -0.23m
     13/03 18h57    PM     5.77m     5.79m    -0.02m
     14/03 01h28    BM     3.52m     3.71m    -0.19m
     14/03 07h35    PM     5.94m     5.96m    -0.02m
     14/03 14h13    BM     3.12m     3.23m    -0.11m
     14/03 20h29    PM     6.10m     6.23m    -0.13m
     15/03 02h53    BM     3.08m     3.12m    -0.04m
     15/03 08h50    PM     6.33m     6.47m    -0.14m
     15/03 15h18    BM     2.59m     2.61m    -0.02m
     15/03 21h26    PM     6.55m     6.80m    -0.25m
     16/03 03h46    BM     2.49m     2.48m    +0.01m
     16/03 09h41    PM     6.80m     7.04m    -0.24m
     16/03 16h08    BM     2.00m     2.03m    -0.03m
     16/03 22h11    PM     7.03m     7.31m    -0.28m
     17/03 04h31    BM     1.90m     1.94m    -0.04m
     17/03 10h24    PM     7.26m     7.52m    -0.26m
     17/03 16h53    BM     1.46m     1.55m    -0.09m
     17/03 22h51    PM     7.45m     7.70m    -0.25m
     Écart moyen : 0.14m  | max : 0.28m

  ── Le Havre-Antifer (maree.info/18) ──
     Coordonnées : 49.667°N  0.150°E
     Z0 (auto) : 4.593 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h54    PM     6.41m     6.66m    -0.25m
     11/03 09h40    BM     2.75m     2.97m    -0.22m
     11/03 15h24    PM     6.03m     6.26m    -0.23m
     11/03 22h01    BM     3.12m     3.41m    -0.29m
     12/03 03h54    PM     5.97m     6.16m    -0.19m
     12/03 10h36    BM     3.16m     3.43m    -0.27m
     12/03 16h51    PM     5.67m     5.86m    -0.19m
     12/03 23h16    BM     3.53m     3.84m    -0.31m
     13/03 05h36    PM     5.71m     5.85m    -0.14m
     13/03 12h12    BM     3.43m     3.68m    -0.25m
     13/03 18h45    PM     5.74m     5.87m    -0.13m
     14/03 01h23    BM     3.56m     3.78m    -0.22m
     14/03 07h19    PM     5.91m     6.01m    -0.10m
     14/03 14h09    BM     3.15m     3.32m    -0.17m
     14/03 20h13    PM     6.09m     6.28m    -0.19m
     15/03 02h50    BM     3.09m     3.19m    -0.10m
     15/03 08h32    PM     6.30m     6.49m    -0.19m
     15/03 15h15    BM     2.60m     2.70m    -0.10m
     15/03 21h11    PM     6.52m     6.80m    -0.28m
     16/03 03h42    BM     2.49m     2.57m    -0.08m
     16/03 09h23    PM     6.75m     7.01m    -0.26m
     16/03 16h04    BM     2.00m     2.11m    -0.11m
     16/03 21h55    PM     6.97m     7.26m    -0.29m
     17/03 04h26    BM     1.91m     2.05m    -0.14m
     17/03 10h04    PM     7.19m     7.47m    -0.28m
     17/03 16h47    BM     1.45m     1.63m    -0.18m
     17/03 22h33    PM     7.38m     7.61m    -0.23m
     Écart moyen : 0.20m  | max : 0.31m

  ── Le Havre (maree.info/19) ──
     Coordonnées : 49.483°N  0.100°E
     Z0 (auto) : 4.830 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h47    PM     6.72m     6.62m    +0.10m
     11/03 09h39    BM     2.91m     3.09m    -0.18m
     11/03 15h14    PM     6.32m     6.23m    +0.09m
     11/03 21h59    BM     3.27m     3.52m    -0.25m
     12/03 03h41    PM     6.24m     6.15m    +0.09m
     12/03 10h36    BM     3.34m     3.56m    -0.22m
     12/03 16h39    PM     5.85m     5.84m    +0.01m
     12/03 23h16    BM     3.76m     3.95m    -0.19m
     13/03 05h31    PM     5.88m     5.87m    +0.01m
     13/03 12h10    BM     3.72m     3.79m    -0.07m
     13/03 18h51    PM     5.96m     5.87m    +0.09m
     14/03 01h19    BM     3.87m     3.90m    -0.03m
     14/03 07h22    PM     6.15m     6.04m    +0.11m
     14/03 14h08    BM     3.42m     3.43m    -0.01m
     14/03 20h12    PM     6.35m     6.29m    +0.06m
     15/03 02h50    BM     3.32m     3.29m    +0.03m
     15/03 08h27    PM     6.56m     6.51m    +0.05m
     15/03 15h16    BM     2.79m     2.79m    -0.00m
     15/03 21h00    PM     6.77m     6.81m    -0.04m
     16/03 03h45    BM     2.66m     2.65m    +0.01m
     16/03 09h11    PM     6.99m     7.01m    -0.02m
     16/03 16h08    BM     2.13m     2.20m    -0.07m
     16/03 21h38    PM     7.20m     7.25m    -0.05m
     17/03 04h31    BM     2.03m     2.10m    -0.07m
     17/03 09h49    PM     7.41m     7.44m    -0.03m
     17/03 16h54    BM     1.56m     1.71m    -0.15m
     17/03 22h13    PM     7.58m     7.59m    -0.01m
     Écart moyen : 0.08m  | max : 0.25m

  ── Honfleur (maree.info/22) ──
     Coordonnées : 49.417°N  0.233°E
     Z0 (auto) : 4.878 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h47    PM     7.05m     6.74m    +0.31m
     11/03 09h57    BM     2.83m     3.05m    -0.22m
     11/03 15h11    PM     6.63m     6.34m    +0.29m
     11/03 22h17    BM     3.18m     3.43m    -0.25m
     12/03 03h38    PM     6.52m     6.27m    +0.25m
     12/03 10h48    BM     3.22m     3.47m    -0.25m
     12/03 16h22    PM     6.07m     5.92m    +0.15m
     12/03 23h22    BM     3.63m     3.86m    -0.23m
     13/03 05h37    PM     5.92m     5.95m    -0.03m
     13/03 12h09    BM     3.65m     3.73m    -0.08m
     13/03 18h56    PM     5.94m     5.94m    -0.00m
     14/03 01h18    BM     3.95m     3.90m    +0.05m
     14/03 07h23    PM     6.14m     6.12m    +0.02m
     14/03 14h18    BM     3.52m     3.42m    +0.10m
     14/03 20h05    PM     6.36m     6.32m    +0.04m
     15/03 03h04    BM     3.41m     3.29m    +0.12m
     15/03 08h23    PM     6.59m     6.55m    +0.04m
     15/03 15h30    BM     2.86m     2.82m    +0.04m
     15/03 20h58    PM     6.83m     6.82m    +0.01m
     16/03 04h03    BM     2.70m     2.69m    +0.01m
     16/03 09h13    PM     7.07m     7.03m    +0.04m
     16/03 16h32    BM     2.17m     2.31m    -0.14m
     16/03 21h41    PM     7.28m     7.25m    +0.03m
     17/03 05h00    BM     2.06m     2.22m    -0.16m
     17/03 09h55    PM     7.53m     7.45m    +0.08m
     17/03 17h29    BM     1.64m     1.88m    -0.24m
     17/03 22h21    PM     7.69m     7.58m    +0.11m
     Écart moyen : 0.12m  | max : 0.31m

  ── Trouville / Deauville (maree.info/23) ──
     Coordonnées : 49.367°N  0.067°E
     Z0 (auto) : 4.900 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h41    PM     6.79m     6.92m    -0.13m
     11/03 09h39    BM     2.98m     3.20m    -0.22m
     11/03 15h10    PM     6.37m     6.51m    -0.14m
     11/03 21h58    BM     3.34m     3.60m    -0.26m
     12/03 03h38    PM     6.29m     6.41m    -0.12m
     12/03 10h33    BM     3.42m     3.67m    -0.25m
     12/03 16h40    PM     5.90m     6.11m    -0.21m
     12/03 23h10    BM     3.83m     4.05m    -0.22m
     13/03 05h27    PM     5.95m     6.13m    -0.18m
     13/03 12h08    BM     3.80m     3.91m    -0.11m
     13/03 18h40    PM     6.01m     6.13m    -0.12m
     14/03 01h10    BM     3.95m     4.03m    -0.08m
     14/03 07h11    PM     6.21m     6.27m    -0.06m
     14/03 14h07    BM     3.47m     3.55m    -0.08m
     14/03 19h57    PM     6.40m     6.50m    -0.10m
     15/03 02h51    BM     3.37m     3.44m    -0.07m
     15/03 08h15    PM     6.61m     6.70m    -0.09m
     15/03 15h20    BM     2.83m     2.89m    -0.06m
     15/03 20h46    PM     6.82m     6.98m    -0.16m
     16/03 03h49    BM     2.72m     2.77m    -0.05m
     16/03 08h59    PM     7.04m     7.19m    -0.15m
     16/03 16h12    BM     2.19m     2.26m    -0.07m
     16/03 21h23    PM     7.23m     7.41m    -0.18m
     17/03 04h35    BM     2.10m     2.19m    -0.09m
     17/03 09h36    PM     7.46m     7.66m    -0.20m
     17/03 16h57    BM     1.63m     1.74m    -0.11m
     17/03 21h57    PM     7.62m     7.79m    -0.17m
     Écart moyen : 0.14m  | max : 0.26m

  ── Dives-sur-Mer (maree.info/24) ──
     Coordonnées : 49.283°N  -0.100°E
     Z0 (auto) : 4.816 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h37    PM     6.66m     6.83m    -0.17m
     11/03 09h36    BM     2.93m     3.15m    -0.22m
     11/03 15h07    PM     6.25m     6.43m    -0.18m
     11/03 21h55    BM     3.29m     3.55m    -0.26m
     12/03 03h34    PM     6.18m     6.32m    -0.14m
     12/03 10h30    BM     3.36m     3.62m    -0.26m
     12/03 16h37    PM     5.80m     6.03m    -0.23m
     12/03 23h07    BM     3.76m     3.99m    -0.23m
     13/03 05h24    PM     5.86m     6.05m    -0.19m
     13/03 12h05    BM     3.73m     3.86m    -0.13m
     13/03 18h37    PM     5.92m     6.05m    -0.13m
     14/03 01h09    BM     3.87m     3.98m    -0.11m
     14/03 07h08    PM     6.11m     6.19m    -0.08m
     14/03 14h04    BM     3.40m     3.49m    -0.09m
     14/03 19h54    PM     6.29m     6.42m    -0.13m
     15/03 02h48    BM     3.30m     3.39m    -0.09m
     15/03 08h12    PM     6.50m     6.62m    -0.12m
     15/03 15h16    BM     2.77m     2.84m    -0.07m
     15/03 20h42    PM     6.70m     6.89m    -0.19m
     16/03 03h44    BM     2.66m     2.72m    -0.06m
     16/03 08h56    PM     6.92m     7.11m    -0.19m
     16/03 16h07    BM     2.15m     2.22m    -0.07m
     16/03 21h20    PM     7.11m     7.32m    -0.21m
     17/03 04h31    BM     2.06m     2.15m    -0.09m
     17/03 09h33    PM     7.33m     7.56m    -0.23m
     17/03 16h52    BM     1.60m     1.71m    -0.11m
     17/03 21h54    PM     7.48m     7.69m    -0.21m
     Écart moyen : 0.15m  | max : 0.26m

  ── Ouistreham (maree.info/25) ──
     Coordonnées : 49.283°N  -0.250°E
     Z0 (auto) : 4.912 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h32    PM     6.60m     6.44m    +0.16m
     11/03 09h30    BM     3.18m     2.94m    +0.24m
     11/03 14h56    PM     6.25m     6.04m    +0.21m
     11/03 21h49    BM     3.53m     3.35m    +0.18m
     12/03 03h22    PM     6.13m     5.95m    +0.18m
     12/03 10h23    BM     3.61m     3.39m    +0.22m
     12/03 16h23    PM     5.80m     5.62m    +0.18m
     12/03 22h59    BM     3.95m     3.78m    +0.17m
     13/03 05h30    PM     5.88m     5.66m    +0.22m
     13/03 11h49    BM     3.88m     3.64m    +0.24m
     13/03 18h41    PM     6.05m     5.67m    +0.38m
     14/03 00h59    BM     3.89m     3.80m    +0.09m
     14/03 07h08    PM     6.27m     5.83m    +0.44m
     14/03 13h58    BM     3.34m     3.33m    +0.01m
     14/03 19h57    PM     6.50m     6.06m    +0.44m
     15/03 02h42    BM     3.24m     3.21m    +0.03m
     15/03 08h13    PM     6.73m     6.26m    +0.47m
     15/03 15h07    BM     2.69m     2.72m    -0.03m
     15/03 20h48    PM     6.94m     6.56m    +0.38m
     16/03 03h36    BM     2.64m     2.58m    +0.06m
     16/03 08h59    PM     7.16m     6.75m    +0.41m
     16/03 15h58    BM     2.09m     2.14m    -0.05m
     16/03 21h27    PM     7.35m     6.99m    +0.36m
     17/03 04h21    BM     2.09m     2.04m    +0.05m
     17/03 09h38    PM     7.57m     7.18m    +0.39m
     17/03 16h43    BM     1.59m     1.67m    -0.08m
     17/03 22h03    PM     7.74m     7.30m    +0.44m
     Écart moyen : 0.23m  | max : 0.47m

  ── Courseulles-sur-Mer (maree.info/26) ──
     Coordonnées : 49.333°N  -0.467°E
     Z0 (auto) : 4.522 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h17    PM     6.28m     6.15m    +0.13m
     11/03 09h18    BM     2.70m     2.87m    -0.17m
     11/03 14h49    PM     5.90m     5.77m    +0.13m
     11/03 21h38    BM     3.05m     3.28m    -0.23m
     12/03 03h24    PM     5.83m     5.69m    +0.14m
     12/03 10h15    BM     3.12m     3.34m    -0.22m
     12/03 16h37    PM     5.49m     5.40m    +0.09m
     12/03 22h57    BM     3.51m     3.71m    -0.20m
     13/03 05h19    PM     5.54m     5.44m    +0.10m
     13/03 11h58    BM     3.47m     3.55m    -0.08m
     13/03 18h30    PM     5.57m     5.43m    +0.14m
     14/03 01h06    BM     3.62m     3.65m    -0.03m
     14/03 06h57    PM     5.74m     5.61m    +0.13m
     14/03 13h53    BM     3.19m     3.18m    +0.01m
     14/03 20h01    PM     5.91m     5.82m    +0.09m
     15/03 02h33    BM     3.11m     3.08m    +0.03m
     15/03 08h08    PM     6.11m     6.04m    +0.07m
     15/03 14h58    BM     2.60m     2.58m    +0.02m
     15/03 20h54    PM     6.30m     6.30m    +0.00m
     16/03 03h25    BM     2.50m     2.46m    +0.04m
     16/03 08h50    PM     6.52m     6.51m    +0.01m
     16/03 15h46    BM     2.00m     2.01m    -0.01m
     16/03 21h29    PM     6.71m     6.71m    +0.00m
     17/03 04h08    BM     1.92m     1.94m    -0.02m
     17/03 09h18    PM     6.90m     6.92m    -0.02m
     17/03 16h29    BM     1.45m     1.55m    -0.10m
     17/03 21h52    PM     7.08m     7.02m    +0.06m
     Écart moyen : 0.08m  | max : 0.23m

  ── Arromanches-Les-Bains (maree.info/27) ──
     Coordonnées : 49.350°N  -0.617°E
     Z0 (auto) : 4.455 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h11    PM     6.21m     6.03m    +0.18m
     11/03 09h11    BM     2.67m     2.68m    -0.01m
     11/03 14h42    PM     5.82m     5.67m    +0.15m
     11/03 21h31    BM     3.01m     3.07m    -0.06m
     12/03 03h16    PM     5.77m     5.57m    +0.20m
     12/03 10h07    BM     3.08m     3.11m    -0.03m
     12/03 16h24    PM     5.42m     5.29m    +0.13m
     12/03 22h47    BM     3.47m     3.49m    -0.02m
     13/03 05h08    PM     5.47m     5.31m    +0.16m
     13/03 11h46    BM     3.45m     3.33m    +0.12m
     13/03 18h10    PM     5.43m     5.30m    +0.13m
     14/03 00h51    BM     3.63m     3.45m    +0.18m
     14/03 06h41    PM     5.61m     5.45m    +0.16m
     14/03 13h37    BM     3.20m     3.01m    +0.19m
     14/03 19h32    PM     5.76m     5.65m    +0.11m
     15/03 02h21    BM     3.12m     2.92m    +0.20m
     15/03 07h47    PM     5.97m     5.86m    +0.11m
     15/03 14h46    BM     2.61m     2.44m    +0.17m
     15/03 20h24    PM     6.16m     6.10m    +0.06m
     16/03 03h16    BM     2.51m     2.32m    +0.19m
     16/03 08h28    PM     6.37m     6.33m    +0.04m
     16/03 15h36    BM     2.00m     1.89m    +0.11m
     16/03 20h55    PM     6.54m     6.52m    +0.02m
     17/03 04h00    BM     1.93m     1.80m    +0.13m
     17/03 09h01    PM     6.77m     6.77m    -0.00m
     17/03 16h19    BM     1.46m     1.43m    +0.03m
     17/03 21h23    PM     6.91m     6.86m    +0.05m
     Écart moyen : 0.11m  | max : 0.20m

  ── Port-en-Bessin (maree.info/28) ──
     Coordonnées : 49.350°N  -0.750°E
     Z0 (auto) : 4.324 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 02h10    PM     6.01m     6.02m    -0.01m
     11/03 09h08    BM     2.56m     2.64m    -0.08m
     11/03 14h39    PM     5.64m     5.63m    +0.01m
     11/03 21h25    BM     2.90m     3.04m    -0.14m
     12/03 03h07    PM     5.58m     5.58m    -0.00m
     12/03 10h03    BM     2.96m     3.04m    -0.08m
     12/03 16h13    PM     5.26m     5.26m    +0.00m
     12/03 22h39    BM     3.32m     3.46m    -0.14m
     13/03 04h58    PM     5.31m     5.29m    +0.02m
     13/03 11h36    BM     3.30m     3.26m    +0.04m
     13/03 18h07    PM     5.30m     5.27m    +0.03m
     14/03 00h44    BM     3.48m     3.45m    +0.03m
     14/03 06h34    PM     5.46m     5.40m    +0.06m
     14/03 13h28    BM     3.08m     2.97m    +0.11m
     14/03 19h26    PM     5.61m     5.60m    +0.01m
     15/03 02h13    BM     3.01m     2.94m    +0.07m
     15/03 07h40    PM     5.81m     5.79m    +0.02m
     15/03 14h38    BM     2.51m     2.44m    +0.07m
     15/03 20h17    PM     5.99m     6.03m    -0.04m
     16/03 03h09    BM     2.41m     2.37m    +0.04m
     16/03 08h23    PM     6.19m     6.25m    -0.06m
     16/03 15h30    BM     1.92m     1.93m    -0.01m
     16/03 20h49    PM     6.36m     6.44m    -0.08m
     17/03 03h55    BM     1.85m     1.87m    -0.02m
     17/03 08h56    PM     6.57m     6.69m    -0.12m
     17/03 16h15    BM     1.39m     1.49m    -0.10m
     17/03 21h17    PM     6.71m     6.77m    -0.06m
     Écart moyen : 0.05m  | max : 0.14m

  ── Grandcamp (maree.info/29) ──
     Coordonnées : 49.383°N  -1.050°E
     Z0 (auto) : 4.248 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 01h42    PM     5.85m     5.85m    -0.00m
     11/03 08h42    BM     2.58m     2.80m    -0.22m
     11/03 14h03    PM     5.45m     5.49m    -0.04m
     11/03 21h05    BM     2.90m     3.21m    -0.31m
     12/03 02h33    PM     5.42m     5.36m    +0.06m
     12/03 09h40    BM     2.95m     3.27m    -0.32m
     12/03 16h32    PM     5.13m     5.05m    +0.08m
     12/03 22h28    BM     3.31m     3.63m    -0.32m
     13/03 05h15    PM     5.21m     5.14m    +0.07m
     13/03 11h28    BM     3.29m     3.48m    -0.19m
     13/03 18h08    PM     5.17m     5.19m    -0.02m
     14/03 00h47    BM     3.50m     3.52m    -0.02m
     14/03 06h29    PM     5.35m     5.38m    -0.03m
     14/03 13h28    BM     3.08m     3.08m    -0.00m
     14/03 19h11    PM     5.46m     5.56m    -0.10m
     15/03 02h07    BM     3.03m     2.97m    +0.06m
     15/03 07h24    PM     5.67m     5.79m    -0.12m
     15/03 14h30    BM     2.53m     2.50m    +0.03m
     15/03 19h58    PM     5.82m     6.01m    -0.19m
     16/03 02h57    BM     2.45m     2.40m    +0.05m
     16/03 08h07    PM     6.05m     6.24m    -0.19m
     16/03 15h18    BM     1.95m     1.95m    -0.00m
     16/03 20h36    PM     6.21m     6.42m    -0.21m
     17/03 03h42    BM     1.88m     1.92m    -0.04m
     17/03 08h47    PM     6.46m     6.64m    -0.18m
     17/03 16h02    BM     1.41m     1.51m    -0.10m
     17/03 21h13    PM     6.59m     6.73m    -0.14m
     Écart moyen : 0.11m  | max : 0.32m

  ── Iles Saint-Marcouf (maree.info/30) ──
     Coordonnées : 49.500°N  -1.133°E
     Z0 (auto) : 4.125 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 01h44    PM     5.68m     5.69m    -0.01m
     11/03 08h42    BM     2.52m     2.71m    -0.19m
     11/03 14h05    PM     5.29m     5.34m    -0.05m
     11/03 21h04    BM     2.84m     3.12m    -0.28m
     12/03 02h35    PM     5.27m     5.22m    +0.05m
     12/03 09h40    BM     2.88m     3.17m    -0.29m
     12/03 16h34    PM     4.99m     4.91m    +0.08m
     12/03 22h28    BM     3.24m     3.53m    -0.29m
     13/03 05h16    PM     5.06m     5.00m    +0.06m
     13/03 11h27    BM     3.20m     3.37m    -0.17m
     13/03 18h09    PM     5.03m     5.05m    -0.02m
     14/03 00h46    BM     3.40m     3.42m    -0.02m
     14/03 06h30    PM     5.20m     5.23m    -0.03m
     14/03 13h26    BM     2.99m     2.99m    -0.00m
     14/03 19h13    PM     5.31m     5.41m    -0.10m
     15/03 02h04    BM     2.95m     2.89m    +0.06m
     15/03 07h25    PM     5.52m     5.64m    -0.12m
     15/03 14h27    BM     2.46m     2.42m    +0.04m
     15/03 19h59    PM     5.67m     5.85m    -0.18m
     16/03 02h54    BM     2.39m     2.33m    +0.06m
     16/03 08h08    PM     5.90m     6.09m    -0.19m
     16/03 15h14    BM     1.90m     1.89m    +0.01m
     16/03 20h37    PM     6.05m     6.26m    -0.21m
     17/03 03h39    BM     1.85m     1.86m    -0.01m
     17/03 08h47    PM     6.29m     6.48m    -0.19m
     17/03 15h59    BM     1.38m     1.45m    -0.07m
     17/03 21h14    PM     6.43m     6.57m    -0.14m
     Écart moyen : 0.11m  | max : 0.29m

  ── Saint-Vaast-La-Hougue (maree.info/31) ──
     Coordonnées : 49.583°N  -1.267°E
     Z0 (auto) : 3.861 m
           Date  Type    Prédit       Réf     Écart
     --------------------------------------------------
     11/03 01h48    PM     5.35m     5.44m    -0.09m
     11/03 08h46    BM     2.36m     2.57m    -0.21m
     11/03 14h10    PM     5.02m     5.06m    -0.04m
     11/03 21h04    BM     2.67m     2.98m    -0.31m
     12/03 02h36    PM     4.92m     5.00m    -0.08m
     12/03 09h40    BM     2.68m     2.99m    -0.31m
     12/03 15h36    PM     4.63m     4.64m    -0.01m
     12/03 22h22    BM     2.98m     3.39m    -0.41m
     13/03 04h55    PM     4.64m     4.71m    -0.07m
     13/03 11h34    BM     2.92m     3.19m    -0.27m
     13/03 18h33    PM     4.80m     4.74m    +0.06m
     14/03 00h52    BM     3.03m     3.29m    -0.26m
     14/03 06h45    PM     4.96m     4.93m    +0.03m
     14/03 13h28    BM     2.63m     2.80m    -0.17m
     14/03 19h37    PM     5.15m     5.14m    +0.01m
     15/03 02h06    BM     2.61m     2.75m    -0.14m
     15/03 07h39    PM     5.33m     5.37m    -0.04m
     15/03 14h27    BM     2.14m     2.26m    -0.12m
     15/03 20h11    PM     5.49m     5.60m    -0.11m
     16/03 02h53    BM     2.12m     2.19m    -0.07m
     16/03 08h15    PM     5.71m     5.84m    -0.13m
     16/03 15h12    BM     1.65m     1.75m    -0.10m
